Date,B1K,BHM,BMM,BMR,BMV,BMY,BND,BNQ,BO1,BOO,BQB,BTU,BTY,BXD,CFO,CIQ,CME,CPR,CQU,CTM,CYC,DBS,DCB,DDM,DHG,DID,DJN,DPI,DQV,DTM,DUY,DXO,DXZ,ENQ,EPX,EYT,FWO,GCV,GMU,GNH,GQI,HNH,HP1,HQU,IWO,JBH,JMV,JQM,KCI,KIY,MMD,NGH,NHS,NQM,NRH,OBC,ODN,OTU,PSH,PSJ,PTI,RBO,RCF,RVC,SFB,SID,SJP,SNE,TBS,TDH,TFL,THQ,THS,TIM,TLJ,TPM,TQL,TUP,TVO,TWX,TZE,UBI,UDM,UMT,UQN,UXF,WDY,XCD,XFT,XPS,XPX,XQM,YSP
2015-02-17,4.94,15.18,7.17,5.71737,3.26,3.04176,13.52,6.4,34.990002000000004,24.83,8.587530000000001,1.405,41.07,1.87,13.5,30.4161,5.51642,14.07,1.09711,5.53,10.44,10.32,89.514999,10.61,6.45,4.84,21.1,89.400002,12.03,86.589996,35.700001,14.44,0.874375,35.919998,3.93396,8.02,0.8902530000000001,8.07109,36.52,2.55,6.25,6.33,2.97336,4.7,3.9943,6.54713,7.78,3.85,16.804399,13.73,16.85,20.18,2.07,2.52,70.900002,35.730202,13.81,2.05,10.8302,19.77,8.43,2.80085,11.79,2.49271,48.59,61.700001,63.5,8.45,0.416827,3.78,17.1,4.7,4.3,18.91,2.19513,13.57,3.2,7.123989999999999,15.0978,6.16,5.1,4.9,9.11135,6.58,7.1627600000000005,4.98193,2.9,37.415298,32.203201,10.6211,32.810001,34.451698,15.74
2015-02-18,5.03,15.26,7.29,5.74563,3.29,3.09051,14.29,6.5,35.130001,25.27,8.66723,1.44,42.119999,1.935,13.45,30.8179,5.62824,14.06,1.13155,5.58,10.82,10.23,90.221199,10.61,6.56,4.81,21.299999,91.300003,12.24,88.5,37.509998,14.46,0.879288,35.549999,4.08491,7.92,0.8718969999999999,7.631710000000001,36.970001,2.49,6.23,6.42,2.97336,4.73,4.05191,5.99385,7.7,3.9,16.8736,14.1,16.98,20.48,2.07,2.54,71.690002,35.920399,13.94,1.985,11.1364,19.77,8.48,2.86475,11.8,2.57092,49.009998,62.759998,63.380001,8.43,0.407019,3.8,17.559998999999998,4.73,4.34,19.02,2.20502,13.71,3.16,7.2285,14.4387,6.13,5.17,4.88,9.09184,6.63,7.30032,5.07037,2.91,37.743,32.658699,10.8186,32.82,35.9715,16.99
2015-02-19,5.0,15.51,7.39,5.65144,3.28,3.21725,14.29,6.66,35.0,25.120001,8.73697,1.44,42.450001,1.86,13.41,30.369301,5.57233,14.1,1.13647,5.53,10.77,10.13,90.648903,10.46,6.78,4.67,21.360001,91.629997,12.26,88.66999799999999,36.950001,15.88,0.879288,34.599998,4.0566,7.65,0.881075,7.689019999999999,37.509998,2.51,6.34,6.27,2.9534,4.64,4.03271,6.17828,7.59,3.91,16.9921,13.95,16.879998999999998,20.25,2.08,2.56,71.550003,35.872898,14.02,2.1,11.1539,19.75,8.42,2.8754,11.7,2.57092,48.889999,62.799999,63.639999,8.42,0.416827,3.78,17.6,4.74,4.4,19.280001,2.1852400000000003,13.8,3.05,7.176239999999999,14.346,6.19,5.14,4.9,9.05282,6.61,7.123460000000001,5.09002,2.88,37.693401,32.1534,10.7246,33.0,35.655701,18.780001
2015-02-20,4.92,15.4,7.38,5.65144,3.26,3.2757400000000003,14.32,6.63,34.810001,25.110001,8.68715,1.43,41.990002,1.855,13.33,30.182501,5.59097,13.97,1.11187,5.55,10.72,10.04,89.7239,10.2,6.98,4.67,21.5,91.120003,12.25,89.699997,36.669998,15.26,0.781043,34.470001,4.037730000000001,7.69,0.8305969999999999,7.80364,36.299999,2.45,6.33,6.18,2.9534,4.66,3.9943,6.09631,7.51,3.93,17.021798999999998,14.35,16.85,19.559999,2.06,2.47,71.199997,35.654099,13.93,2.07,10.8302,19.75,8.33,2.88605,11.57,2.58069,48.09,63.169998,63.75,8.27,0.392308,3.74,17.360001,4.67,4.41,19.360001,2.14569,13.7,3.04,6.99335,14.1813,6.12,5.12,5.0,8.97478,6.61,7.192239999999999,5.13915,2.94,37.3755,33.0145,10.6399,33.259998,35.251099,19.1
2015-02-23,4.96,15.46,7.62,5.61376,3.28,3.25625,14.39,6.77,35.040001000000004,25.01,8.727,1.44,43.18,1.85,13.43,30.014299,5.62824,14.08,1.09711,5.1,10.7,10.17,89.922798,10.33,6.95,4.76,21.76,91.82,12.24,90.260002,36.610001,15.49,0.771219,34.18,4.10377,7.75,0.853542,7.82274,35.25,2.42,6.35,6.25,2.9534,4.67,4.090319999999999,6.14754,7.48,3.96,17.120501,14.48,17.0,19.969999,2.07,2.46,71.459999,35.834801,13.75,2.08,10.7602,19.85,8.28,2.9393,11.61,2.58069,48.400002,63.889999,63.919998,8.38,0.407019,3.79,17.52,4.71,4.43,19.379999,2.16547,13.75,3.0,7.11528,14.346,6.2,5.13,5.1,8.99429,6.63,7.31014,5.27672,3.02,37.464901,33.242199,10.7998,33.32,35.685299,18.950001
2015-02-24,4.95,15.32,7.45,5.54783,3.3,3.2465,13.95,6.75,35.290001000000004,24.870001,8.73697,1.445,43.32,1.84,12.97,30.892599,5.60029,14.22,1.08235,4.96,10.6,10.3,90.5494,10.32,7.09,4.69,21.76,91.129997,12.28,91.230003,36.220001,15.66,0.741745,34.75,4.15094,7.64,0.839775,7.82274,39.5,2.46,6.32,6.22,2.99331,4.65,4.16713,6.1168,7.52,4.05,17.2391,14.35,17.440001000000002,20.049999,2.05,2.42,71.470001,35.749199,13.82,2.11,10.3928,19.83,8.29,2.8967,12.45,2.76642,48.82,63.799999,63.139999,8.48,0.3874039999999999,3.77,17.370001000000002,4.64,4.44,19.549999,2.16547,13.74,2.98,7.0717300000000005,14.2739,6.18,5.13,4.98,8.95527,6.59,7.221710000000001,5.28655,2.96,37.7132,32.3526,10.5646,34.32,35.9715,17.68
2015-02-25,4.99,15.24,7.44,5.65144,3.3,3.188,14.15,6.74,35.310001,24.870001,9.0458,1.47,43.740002,1.855,12.94,31.303801,5.59097,14.31,1.07251,4.96,10.68,10.34,90.380302,10.53,6.97,4.9,21.889999,92.699997,12.36,90.809998,36.779999,15.21,0.717184,34.759998,4.24528,7.82,0.858131,7.966019999999999,39.349998,2.48,6.49,6.22,3.02325,4.69,4.22474,6.10656,7.54,4.01,17.347799,14.77,17.559998999999998,19.969999,2.1,2.48,72.230003,35.939499,14.01,2.2,10.629,20.25,8.2,2.99254,13.05,2.95216,49.43,64.099998,63.580002,8.28,0.397212,3.87,17.41,4.68,4.42,19.559999,2.16547,13.83,3.08,6.87143,14.552,6.85,5.18,5.09,8.867469999999999,6.46,7.369089999999999,5.36516,2.99,37.623901,32.452301,9.27581,34.349998,34.451698,22.6
2015-02-26,4.89,15.12,7.31,5.38771,3.8,3.10026,13.71,6.63,35.16,24.98,9.01591,1.455,43.740002,1.835,12.9,31.3599,5.618930000000001,14.2,1.05775,4.87,10.74,9.97,89.932701,10.42,7.06,4.88,21.809999,91.230003,12.33,90.459999,36.880001,15.28,0.697535,34.5,4.16038,7.63,0.858131,8.05198,41.529999,2.48,6.55,6.15,3.02325,4.68,4.17673,6.15779,7.7,3.98,17.2885,14.84,17.360001,19.51,2.06,2.46,71.809998,35.787201,13.93,2.29,10.6552,20.27,8.18,3.03514,13.13,2.87395,49.02,66.41999799999999,63.700001,8.23,0.407019,3.85,17.299999,4.67,4.34,19.4,2.17535,13.85,3.15,6.92368,14.3563,6.95,5.0,5.0,8.70163,6.31,7.487,5.33568,2.94,37.425201,32.338402,9.36989,33.950001,34.441897999999995,24.01
2015-02-27,4.73,15.05,7.44,5.37829,4.02,3.19775,13.66,6.7,35.34,25.16,9.15538,1.465,44.139999,1.84,12.82,31.444,5.721430000000001,13.96,1.04299,4.82,11.1,10.01,91.424698,10.41,7.02,5.0,22.030001,90.419998,12.58,92.239998,36.84,15.3,0.702447,34.93,4.16981,7.9,0.77553,7.994669999999999,41.259998,2.49,6.7,6.24,3.01327,4.7,4.24395,6.25,7.86,4.07,17.2687,15.14,17.35,19.870001,2.08,2.56,72.860001,36.0536,14.39,2.36,10.6815,19.82,8.16,3.0777400000000004,12.99,2.90328,49.009998,66.900002,64.410004,8.23,0.411923,3.86,17.290001,4.69,4.38,19.440001,2.11603,13.66,3.16,6.914969999999999,14.3975,7.02,5.16,5.07,8.926,6.37,7.487,5.33568,2.98,37.743,31.2069,9.40752,30.709999,34.718201,23.82
2015-03-02,4.69,15.12,7.49,5.4348,4.04,3.11001,13.91,6.65,35.700001,25.459999,9.62361,1.495,44.52,1.87,12.86,31.883101,5.70279,14.19,1.05283,4.74,11.08,10.09,92.0513,10.49,6.98,5.0,22.030001,89.910004,12.61,91.860001,38.169998,15.37,0.727009,36.560001,4.14151,8.03,0.780119,7.975569999999999,42.150002,2.45,6.61,6.34,3.03323,4.8,4.12873,6.0450800000000005,8.28,4.05,17.327999,15.1,17.48,19.799999,2.11,2.55,74.989998,36.453098,14.46,2.4,10.8039,20.5,8.12,3.0777400000000004,12.97,2.90328,49.130001,67.41999799999999,65.599998,8.24,0.441346,3.9,17.32,4.77,4.36,19.389999,2.04681,13.87,3.18,7.0369,14.4284,7.34,5.14,5.19,8.93575,6.42,7.663860000000001,5.3062,3.05,38.031101,30.815399,9.23818,29.290001,34.836601,23.549999
2015-03-03,4.71,15.1,7.46,5.50074,4.0,3.10026,13.89,6.43,35.66,25.27,9.23508,1.49,44.110001,1.83,12.88,31.3412,5.67483,14.08,1.02823,4.73,11.08,10.19,91.424698,10.34,7.01,4.96,22.07,88.620003,12.75,91.800003,38.75,15.52,0.731921,36.490002,4.17924,8.05,0.770941,7.946919999999999,42.380001,2.42,6.53,6.36,3.02325,4.81,4.21514,5.90164,8.24,3.97,17.3181,15.09,17.23,19.879999,2.14,2.47,73.519997,36.424599,13.89,2.24,10.699,19.98,8.1,3.04579,13.11,2.8935,49.0,67.980003,64.800003,8.27,0.441346,3.93,17.33,4.78,4.43,19.65,1.99737,13.58,3.18,6.914969999999999,14.1607,7.4,5.2,5.12,9.02355,6.38,7.67368,5.15881,3.04,38.001301,31.0716,9.45456,29.82,34.639198,23.75
2015-03-04,4.77,15.07,7.34,5.55725,3.93,3.09051,14.07,6.4,35.52,26.059999,9.19523,1.48,42.790001,1.78,12.72,31.1262,5.618930000000001,13.97,1.03315,4.64,11.21,10.23,90.638901,10.26,6.95,4.98,21.84,89.040001,12.81,92.18,38.700001,15.59,0.727009,36.18,4.16981,8.03,0.784708,7.966019999999999,42.759998,2.29,6.47,6.37,3.0432,4.81,4.33036,5.94262,8.47,3.92,17.110701000000002,14.87,16.870001000000002,19.43,2.12,2.51,73.519997,36.234299,13.77,2.23,10.7427,20.07,8.07,3.0564400000000003,13.0,2.84463,48.360001,68.480003,62.400002,8.21,0.426635,3.91,17.32,4.72,4.4,19.799999,2.00726,13.7,3.16,6.9062600000000005,13.9032,7.35,5.23,5.13,9.10159,6.32,7.585260000000001,5.21776,3.01,37.653702,30.787001,9.36989,29.35,34.639198,23.24
2015-03-05,4.81,15.14,7.36,5.57609,4.0,3.13926,14.09,6.51,35.5,25.84,9.26497,1.485,41.799999,1.755,12.63,30.986099,5.69347,13.85,1.04791,4.67,11.25,10.22,90.628998,10.42,6.98,4.99,22.030001,88.870003,13.0,92.0,37.720001,15.36,0.75157,36.25,4.23585,8.0,0.8168300000000001,7.908710000000001,42.34,2.29,6.51,6.38,3.09309,4.77,4.35917,6.02459,8.07,3.95,17.407,14.96,16.5,19.190001,2.09,2.46,74.5,36.2439,13.75,2.27,10.7252,20.26,8.08,3.0777400000000004,13.1,2.7859700000000003,48.740002,68.5,61.150002,8.31,0.441346,3.93,17.33,4.7,4.33,19.85,2.01715,13.66,3.14,6.836589999999999,13.9856,7.44,5.21,5.18,9.13086,6.32,7.42805,5.27672,2.97,37.5742,31.1499,9.34167,29.83,34.767502,23.459999
2015-03-06,4.81,15.06,7.28,5.4348,3.99,3.227,14.24,6.54,35.389999,25.940001,9.35463,1.49,42.349998,1.77,12.66,30.5002,5.67483,13.92,1.00856,4.67,11.3,10.42,90.599098,10.54,6.99,5.0,21.93,89.019997,12.99,93.550003,37.459999,15.41,0.756482,35.599998,4.188680000000001,8.0,0.7938850000000001,7.927810000000001,42.830002,2.15,6.49,6.41,3.0432,4.8,4.34957,6.13729,8.05,3.97,17.3972,15.07,17.049999,19.299999,2.07,2.48,75.370003,36.120201,13.28,2.2,10.699,20.48,7.84,3.0564400000000003,13.43,2.8153,47.43,68.480003,60.389999,8.61,0.426635,3.93,17.360001,4.71,4.39,19.75,2.02703,13.68,3.16,6.82788,13.9547,7.45,5.25,4.62,9.11135,6.28,7.4084,5.19811,3.02,37.425201,31.2638,9.54863,30.07,34.698399,23.6
2015-03-09,4.77,14.73,7.34,5.30294,3.96,3.13926,14.34,6.51,35.16,25.889999,8.92625,1.44,42.5,1.705,12.59,30.042299,5.59097,13.81,0.983957,4.52,11.28,10.38,90.03220400000001,10.51,6.8,4.91,21.68,88.089996,13.05,92.300003,38.18,15.25,0.746657,34.880001,4.15094,7.65,0.738818,7.908710000000001,43.27,2.14,6.35,6.15,3.01327,4.63,4.28235,6.15779,7.97,3.94,17.347799,14.82,16.65,18.9,2.0,2.43,73.699997,35.796799,12.65,2.07,10.419,20.059999,7.76,2.98189,13.81,2.7762,47.389999,67.639999,59.200001,8.69,0.392308,3.79,17.209999,4.47,4.4,19.67,2.00726,13.62,3.14,6.57532,13.9238,7.29,5.12,4.62,8.79918,6.14,7.31997,5.10968,2.97,37.107399,31.0289,9.11589,29.809999,34.382599,22.620001
2015-03-10,4.79,14.71,7.25,5.11455,3.98,3.21725,14.57,6.52,35.299999,25.870001,8.79674,1.435,42.27,1.72,12.55,29.818001,5.57233,13.88,0.974117,4.42,11.34,10.3,90.191299,10.65,6.84,4.94,21.790001,88.989998,13.27,93.519997,37.82,14.72,0.722096,35.799999,4.09434,7.67,0.725051,7.956469999999999,41.290001,2.02,6.33,6.08,3.01327,4.62,4.31116,6.1168,8.19,3.92,17.3675,14.92,16.620001000000002,19.219999,1.99,2.46,74.25,35.920399,12.42,2.07,10.2878,20.129999,7.7,3.08839,13.3,2.79575,47.450001,67.660004,58.549999,8.83,0.372692,3.82,17.209999,4.45,4.4,19.6,2.02703,13.55,3.09,6.383719999999999,13.7281,7.33,5.15,4.57,8.867469999999999,6.2,7.37892,5.09985,2.98,37.415298,31.0289,8.843069999999999,29.360001,34.431999,23.129999
2015-03-11,4.79,14.69,7.39,4.90733,3.97,3.227,14.51,6.55,35.220001,25.959999,8.95614,1.45,42.259998,1.78,12.42,28.3416,5.618930000000001,13.89,0.979037,4.41,11.23,10.26,90.03220400000001,10.52,6.87,5.06,21.27,89.16999799999999,13.35,92.489998,37.27,14.18,0.722096,35.380001,4.0566,7.75,0.7525850000000001,8.00422,40.91,1.95,6.29,6.09,3.0432,4.65,4.31116,6.02459,8.05,3.87,17.2391,14.98,16.209999,19.18,2.0,2.43,74.08000200000001,35.730202,12.29,2.12,10.1128,19.85,7.8,3.13099,13.34,2.7859700000000003,47.59,67.33000200000001,57.869999,8.78,0.357981,3.87,17.18,4.48,4.51,19.43,2.02703,13.69,3.03,6.383719999999999,13.6148,7.27,5.24,4.63,8.965019999999999,6.22,7.33962,5.01141,3.02,37.246399,30.993401,8.67373,29.35,33.958302,23.129999
2015-03-12,4.88,14.64,7.42,4.90733,4.15,3.227,14.66,6.71,35.639999,26.6,8.92625,1.43,42.849998,1.735,12.55,28.2201,5.67483,14.2,0.974117,4.41,11.43,10.37,91.325203,10.53,7.02,5.1,21.51,90.660004,13.52,92.800003,36.419998,13.9,0.741745,36.73,4.10377,7.79,0.757174,8.09019,40.599998,1.915,6.3,6.2,3.05318,4.7,4.33036,6.075819999999999,7.89,3.93,17.624399,15.0,16.76,19.58,2.01,2.44,76.599998,36.148701,12.41,2.15,10.1653,20.040001,7.95,3.21619,13.58,2.80553,48.439999,66.059998,57.5,8.96,0.377596,3.92,17.74,4.51,4.57,19.639999,2.02703,13.5,3.11,6.35759,13.7693,7.28,5.29,4.75,9.0138,6.29,7.60491,5.05072,3.04,37.832401,31.0716,9.20996,29.450001,34.333302,23.43
2015-03-13,4.89,14.58,7.54,4.96385,4.19,3.266,14.5,6.55,35.439999,26.299999,8.81666,1.425,42.66,1.73,12.49,27.809,5.69347,14.13,0.993797,4.41,11.35,10.26,90.827904,10.54,7.02,5.13,22.0,89.699997,13.24,92.669998,36.110001,13.69,0.746657,35.470001,4.188680000000001,7.68,0.725051,8.13795,40.5,2.0,6.31,6.14,3.09309,4.7,4.39757,6.06557,7.7,3.96,17.792299,14.85,16.42,19.84,2.0,2.42,75.389999,35.901402000000004,12.43,2.19,10.0604,19.719999,7.89,3.2587900000000003,13.41,2.83485,48.07,64.959999,57.299999,8.88,0.362885,3.91,17.75,4.47,4.55,19.559999,2.02703,14.06,3.11,6.19212,13.759,7.34,5.22,4.71,8.94551,6.2,8.95099,5.03106,3.06,37.544399,30.851,9.52041,29.370001,34.2938,25.0
2015-03-16,4.87,14.57,7.37,5.029780000000001,4.36,3.17825,14.34,6.47,35.549999,26.129999,8.66723,1.405,42.830002,1.7,12.65,27.472601,5.60961,14.11,0.974117,4.35,11.41,10.13,91.295403,10.42,6.9,5.15,21.129999,89.360001,13.26,91.809998,36.419998,13.47,0.771219,35.830002,4.13207,7.74,0.7021069999999999,8.20481,39.700001,2.01,6.4,6.14,3.09309,4.69,4.31116,6.08606,7.37,3.99,17.5256,15.0,16.1,19.66,1.995,2.42,75.449997,36.091702000000005,12.53,2.22,9.97287,19.370001,7.59,3.26943,13.22,2.79575,46.150002,64.82,57.700001,9.04,0.372692,3.86,17.58,4.44,4.5,19.379999,1.98748,14.15,3.02,6.0702,13.6766,7.27,5.18,4.66,8.89673,6.14,8.70536,4.97211,3.06,37.723202,30.936399,9.32285,29.4,33.5438,24.4
2015-03-17,4.92,14.59,7.48,5.029780000000001,4.4,3.2465,14.45,6.55,35.91,26.540001,8.82663,1.415,42.84,1.7,12.75,27.8183,5.60961,14.43,0.974117,4.41,11.35,10.24,92.906601,10.36,7.02,4.98,20.9,89.540001,13.29,92.809998,36.700001,13.5,0.776131,36.080002,4.10377,7.54,0.665395,8.18571,40.330002,1.97,6.39,6.12,3.03323,4.59,4.29195,6.13729,7.42,3.99,17.6738,14.91,16.030001000000002,19.559999,2.0,2.42,75.779999,36.548302,12.58,2.24,10.1741,19.209999,7.65,3.21619,13.37,2.80553,46.709999,65.050003,57.84,9.17,0.367789,3.82,17.43,4.42,4.43,19.52,1.97265,14.6,3.04,6.25309,13.8826,7.46,5.18,4.71,9.07233,6.25,8.754489999999999,5.09985,3.03,38.2794,31.2638,9.44515,29.34,34.135899,23.6
2015-03-18,4.95,14.52,7.5,4.71895,4.34,3.29524,14.43,6.49,35.919998,27.41,8.62738,1.38,42.790001,1.68,12.7,28.2201,5.70279,14.36,0.959358,4.47,11.44,10.27,92.886703,10.48,6.96,4.93,20.870001,91.050003,13.32,93.620003,36.709999,13.01,0.766306,35.560001,4.13207,7.48,0.651628,8.099739999999999,40.060001,1.865,6.31,6.06,2.97336,4.57,4.20554,6.14754,7.4,3.93,17.713301,14.87,15.93,19.93,1.975,2.34,75.760002,36.510201,12.49,2.32,10.0429,18.200001,7.56,3.24814,13.23,2.83485,46.540001,66.199997,58.220001,9.41,0.357981,3.79,17.469998999999998,4.4,4.45,19.549999,1.97759,14.66,2.96,6.14858,13.8826,7.5,5.2,4.7,9.18939,6.3,8.50885,5.09985,3.0,38.4184,31.242399,9.21937,28.67,34.402401,23.389999
2015-03-19,4.99,14.64,7.68,4.85082,4.27,3.31474,14.68,6.72,36.630001,27.190001,8.93621,1.405,42.720001,1.72,12.9,28.575199,5.81461,14.64,0.983957,4.6,11.59,10.36,95.094803,10.64,7.14,5.11,21.549999,91.5,13.15,95.220001,37.41,13.16,0.766306,35.610001000000004,4.28302,7.74,0.683751,8.20481,40.84,1.99,6.4,6.24,3.07314,4.73,4.20554,6.35246,7.45,4.01,17.5947,15.09,16.620001000000002,20.200001,2.03,2.33,76.690002,37.3283,13.3,2.36,10.1478,18.780001,7.57,3.21619,13.42,2.87395,47.080002,67.5,58.299999,9.32,0.392308,3.88,17.719998999999998,4.53,4.51,19.9,2.01715,14.7,2.98,6.22696,14.1401,7.69,5.31,4.79,9.34547,6.41,8.68571,5.14898,3.07,39.441502,31.349199,9.39811,29.01,34.8465,23.549999
2015-03-20,5.0,14.68,7.75,4.86966,4.37,3.266,14.72,6.79,36.790001,27.360001,8.95614,1.42,43.27,1.705,13.01,28.6593,5.85188,14.57,0.988877,4.52,11.66,10.4,95.800903,10.94,7.17,5.24,21.719999,92.349998,13.35,95.43,37.860001,13.34,0.79578,36.189999,4.4434,7.73,0.6975180000000001,8.233460000000001,40.700001,2.0,6.44,6.2,3.01327,4.7,4.17673,6.31147,7.36,4.01,17.792299,15.24,16.639999,20.0,2.04,2.38,77.900002,37.471001,12.95,2.38,10.1391,18.610001,7.62,3.28009,13.53,2.87395,48.57,67.339996,58.59,9.38,0.407019,3.93,17.85,4.65,4.5,20.049999,1.97759,14.5,2.98,6.37501,14.2327,7.46,5.29,4.83,9.33572,6.37,8.646410000000001,5.16863,3.1,39.4613,31.4417,9.43574,29.110001,35.2314,23.719999
2015-03-23,5.04,14.73,7.82,4.70012,4.39,3.21725,14.55,6.68,36.799999,27.24,8.81666,1.41,42.889999,1.7,12.9,28.967699,5.84256,14.56,1.01348,4.51,11.55,10.18,94.9655,10.67,7.21,5.2,21.74,91.410004,13.26,94.389999,37.84,13.37,0.825253,35.400002,4.34906,7.71,0.734229,8.233460000000001,40.860001,1.98,6.6,6.25,3.06316,4.68,4.20554,6.25,7.54,4.05,18.019501,15.38,16.6,19.950001,2.03,2.37,78.290001,37.271198,13.4,2.47,10.1916,19.1,7.72,3.23749,13.24,2.88373,48.470001,67.099998,58.209999,9.27,0.411923,3.9,17.860001,4.56,4.41,20.17,1.97265,14.69,3.1,6.34889,14.1607,7.37,5.25,4.8,9.28694,6.35,8.675880000000001,5.0802,3.1,39.2925,31.306499,9.38871,28.959999,35.063599,23.860001
2015-03-24,5.01,14.82,7.97,4.72837,4.43,3.19775,14.41,6.68,36.889999,27.83,8.83659,1.41,42.900002,1.65,13.0,29.1733,5.90779,14.55,1.01348,4.64,11.57,10.18,94.577599,10.79,7.24,5.3,21.799999,91.760002,13.08,94.839996,38.279999,13.13,0.815429,36.099998,4.30189,7.73,0.757174,8.25257,40.75,2.01,6.53,6.32,3.03323,4.65,4.25355,6.35246,7.91,4.16,18.2764,15.35,16.360001,20.0,2.03,2.38,78.5,37.052502,13.75,2.52,10.2703,19.75,7.68,3.18424,13.25,2.91305,48.16,67.650002,57.369999,9.16,0.421731,3.94,17.950001,4.56,4.47,20.27,1.97265,14.7,3.07,6.435980000000001,14.171,7.52,5.28,4.78,9.34547,6.38,8.98047,5.09985,3.13,39.302399,31.4702,9.52041,29.049999,34.945202,23.57
2015-03-25,4.96,14.82,8.26,4.73779,4.44,3.1685,14.35,6.68,37.189999,27.299999,8.8864,1.405,42.75,1.685,12.95,29.070499,5.93575,14.36,1.01348,4.65,11.57,10.18,95.343399,10.76,7.21,5.29,21.549999,93.080002,12.95,93.550003,37.66,13.07,0.810516,36.220001,4.32075,7.72,0.761763,8.00422,39.759998,2.04,6.5,6.23,2.96338,4.61,4.25355,6.29098,8.05,4.12,18.503599,15.57,16.66,19.83,2.04,2.34,78.33000200000001,37.385399,13.77,2.52,10.2966,19.83,7.6,3.21619,13.15,2.9326,47.59,67.620003,56.830002,9.05,0.416827,3.9,17.67,4.61,4.42,20.719999,1.96771,14.64,2.87,6.39243,14.2225,7.18,5.29,4.82,9.35523,6.37,9.000119999999999,5.14898,3.13,39.6203,31.3634,9.45456,28.959999,34.639198,23.99
2015-03-26,4.89,14.73,8.06,4.75663,4.37,3.11001,14.0,6.51,36.400002,26.74,8.81666,1.4,42.07,1.65,12.8,28.7621,5.87052,13.89,1.06267,4.54,11.35,10.1,93.334297,10.65,7.1,5.17,21.23,90.360001,12.78,91.699997,37.52,12.94,0.820341,35.240002000000004,4.24528,7.57,0.780119,7.8514,38.560001,2.12,6.38,6.13,2.93345,4.56,4.10952,6.19877,8.03,4.0,18.177601,15.28,16.42,19.299999,2.02,2.35,77.290001,36.767101,13.66,2.42,10.1916,19.969999,7.68,3.09904,13.0,2.83485,46.82,66.160004,56.5,8.93,0.431539,3.82,17.42,4.55,4.5,20.469999,1.92815,14.8,2.86,6.57532,14.0165,7.09,5.21,4.73,9.19915,6.3,8.823260000000001,5.03106,3.07,38.6866,30.8937,9.28522,28.940001,34.806999,23.75
2015-03-27,4.91,15.31,8.31,4.71895,4.32,3.149,14.09,6.51,36.799999,27.549999,9.03584,1.43,41.709999,1.64,12.79,28.7341,6.01029,13.54,1.06267,4.37,11.54,10.15,93.831596,10.76,7.1,5.28,21.4,90.849998,12.8,91.849998,37.880001,13.27,0.825253,35.939999,4.29245,7.71,0.770941,7.88005,39.099998,2.0,6.36,6.26,2.98334,4.6,4.20554,6.25,8.19,4.05,18.2369,15.48,16.469998999999998,19.360001,2.03,2.34,77.290001,36.938301,13.65,2.32,10.2441,20.07,7.54,3.14164,12.82,2.8544,47.740002,66.629997,56.549999,9.07,0.416827,3.85,17.290001,4.55,4.57,20.389999,1.96771,15.06,2.9,6.5579,14.1504,7.18,5.25,4.78,9.45278,6.38,8.91169,5.1195,3.07,38.934898,31.3634,9.20996,29.620001,34.580002,23.84
2015-03-30,4.88,15.11,8.14,4.66244,4.31,3.11001,14.06,6.36,36.360001,27.780001,8.81666,1.43,41.389999,1.6,12.57,28.126699,5.91711,13.46,1.00364,4.17,11.5,10.01,92.598297,10.73,7.04,5.2,21.15,89.989998,12.6,91.599998,34.439999,13.28,0.7859550000000001,36.099998,4.23585,7.67,0.761763,7.86095,39.049999,1.925,6.4,6.22,2.99331,4.55,4.17673,6.16803,8.23,4.02,18.315901,15.01,16.370001000000002,19.23,2.03,2.28,76.41999799999999,36.453098,13.29,2.26,9.79791,20.02,7.16,3.20554,12.89,2.80553,47.060001,66.190002,55.849998,9.21,0.407019,3.78,16.950001,4.57,4.53,20.27,1.9331,15.0,2.87,6.11374,13.8929,7.12,5.17,4.79,9.39425,6.29,8.94117,5.07037,3.08,38.865398,30.972,8.85248,29.48,33.553699,23.6
2015-03-31,4.85,15.2,8.43,4.67186,4.45,3.1685,14.04,6.44,36.639999,27.549999,9.01591,1.46,41.41,1.605,12.55,28.995701,5.94506,13.79,0.998716,4.18,11.52,10.33,92.896698,10.78,7.17,5.1,21.15,90.529999,12.72,92.120003,34.950001,13.37,0.781043,37.169998,4.21698,7.58,0.784708,7.88005,39.650002,1.96,6.44,6.35,3.02325,4.57,4.27275,6.25,8.5,4.07,18.444401,15.26,16.639999,19.639999,2.01,2.32,76.66999799999999,36.671902,13.37,2.3,9.89414,20.01,7.2,3.32268,13.04,2.90328,48.279999,67.239998,57.23,9.3,0.416827,3.74,17.120001000000002,4.5,4.52,20.440001,1.95782,15.09,2.93,6.21825,13.9032,7.21,5.18,4.74,9.2967,6.31,9.00995,5.03106,3.04,39.113701,31.285101,8.98418,29.49,34.066799,23.32
